YYYYMM,ACCOUNT_ID,ACCOUNT_TYPE,ACCOUNT_BALANCE_NEW
202512,A29253,investment,538662.92
202512,A29254,investment,371635.1
202512,A29255,investment,501016.36
202512,A29256,saving,7520.52
202512,A29257,investment,223723.32
202512,A29258,investment,894061.29
202512,A29259,investment,0
202512,A29260,investment,76045.75
202512,A29261,investment,279737.44
202512,A29262,saving,6939.96
202512,A29263,mortgage,0
202512,A29264,investment,0
202512,A29265,card,-361.06
202512,A29266,mortgage,135571.68
202512,A29267,chequing,7291.53
202512,A29268,investment,981890.34
202512,A29269,saving,10629.65
202512,A29270,saving,8749.23
202512,A29271,card,-4975.25
202512,A29272,chequing,9263.98
202512,A29273,chequing,1833.92
202512,A29274,investment,185734.98
202512,A29275,saving,1764.5
202512,A29276,investment,905156.43
202512,A29277,chequing,0
202512,A29278,saving,0
202512,A29279,chequing,5267.41
202512,A29280,investment,242191.85
202512,A29281,lending,49282.02
202512,A29282,investment,208548.52
202512,A29283,card,-2627.52
202512,A29284,card,-2485.86
202512,A29285,chequing,4795.34
202512,A29286,chequing,11809.72
202512,A29287,investment,92350.93
202512,A29288,saving,1503.36
202512,A29289,investment,62677.97
202512,A29290,investment,0
202512,A29291,investment,44025.76
202512,A29292,saving,708.65
202512,A29293,saving,15921.4
202512,A29294,saving,0
202512,A29295,investment,918226.51
202512,A29296,investment,592362.25
202512,A29297,chequing,13285.05
202512,A29298,investment,652556.6
202512,A29299,lending,26732.1
202512,A29300,investment,399133.24
202512,A29301,saving,6798.25
202512,A29302,mortgage,142787.77
202512,A29303,saving,33103.95
202512,A29304,chequing,4743.4
202512,A29305,saving,0
202512,A29306,investment,44310.88
202512,A29307,saving,16909.8
202512,A29308,investment,0
202512,A29309,lending,1793.52
202512,A29310,saving,41204.72
202512,A29311,mortgage,384144.61
202512,A29312,lending,41780.62
202512,A29313,saving,3220.16
202512,A29314,chequing,6088.02
202512,A29315,chequing,17844.01
202512,A29316,investment,965308.76
202512,A29317,chequing,15080.33
202512,A29318,card,-1721.97
202512,A29319,card,-4511.37
202512,A29320,lending,16328.08
202512,A29321,card,-3985.84
202512,A29322,investment,58940.05
202512,A29323,investment,765666.8
202512,A29324,investment,0
202512,A29325,card,-2624.01
202512,A29326,saving,35284.48
202512,A29327,card,-2376.43
202512,A29328,investment,244752.81
202512,A29329,investment,327769.58
202512,A29330,card,-4664.64
202512,A29331,chequing,176
202512,A29332,saving,25100.22
202512,A29333,lending,22114.3
202512,A29334,investment,633272.31
202512,A29335,card,-4960.63
202512,A29336,saving,3648.83
202512,A29337,saving,18727.69
202512,A29338,investment,507651.58
202512,A29339,investment,398556.04
202512,A29340,mortgage,206322.29
202512,A29341,chequing,5665.94
202512,A29342,mortgage,237085.99
202512,A29343,lending,47669.43
202512,A29344,investment,29407.24
202512,A29345,saving,35552.73
202512,A29346,investment,254475.69
202512,A29347,investment,491435.92
202512,A29348,investment,981978.47
202512,A29349,chequing,14571.74
202512,A29350,saving,0
202512,A29351,saving,20455.14
202512,A29352,chequing,8860.3
202512,A29353,chequing,9881.16
202512,A29354,card,-1369.21
202512,A29355,investment,489150.79
202512,A29356,mortgage,264065.77
202512,A29357,mortgage,103521.94
202512,A29358,mortgage,50588.32
202512,A29359,investment,912529.42
202512,A29360,mortgage,383332.05
202512,A29361,card,-2493.84
202512,A29362,chequing,6330.76
202512,A29363,saving,7279.09
202512,A29364,investment,48206.3
202512,A29365,investment,0
202512,A29366,chequing,13001.43
202512,A29367,investment,301228.29
202512,A29368,investment,986721.49
202512,A29369,card,-4693.93
202512,A29370,investment,474717.49
202512,A29371,lending,47616.03
202512,A29372,chequing,8803.85
202512,A29373,lending,39679.01
202512,A29374,chequing,7884.32
202512,A29375,chequing,9217.94
202512,A29376,chequing,9327.84
202512,A29377,investment,697387
202512,A29378,card,-294.89
202512,A29379,investment,472345.56
202512,A29380,investment,162257.42
202512,A29381,investment,867044.98
202512,A29382,chequing,7952.76
202512,A29383,investment,725440.68
202512,A29384,chequing,4940.35
202512,A29385,investment,7241.16
202512,A29386,lending,24725.44
202512,A29387,card,0
202512,A29388,saving,44439.73
202512,A29389,lending,36642.26
202512,A29390,chequing,5567.5
202512,A29391,chequing,6104.1
202512,A29392,investment,0
202512,A29393,investment,0
202512,A29394,investment,168345.91
202512,A29395,investment,60969.58
202512,A29396,lending,4135.93
202512,A29397,saving,1233.71
202512,A29398,mortgage,88731.42
202512,A29399,chequing,7478.83
202512,A29400,mortgage,427871.5
202512,A29401,chequing,16948.36
202512,A29402,mortgage,395667.28
202512,A29403,chequing,6836.72
202512,A29404,investment,645737.27
202512,A29405,investment,531481.82
202512,A29406,investment,941720.52
202512,A29407,card,-2132.01
202512,A29408,card,-4013.99
202512,A29409,investment,0
202512,A29410,chequing,5364.99
202512,A29411,investment,755047.02
202512,A29412,mortgage,457143.47
202512,A29413,chequing,9659.74
202512,A29414,mortgage,200460.41
202512,A29415,chequing,2368.06
202512,A29416,saving,11424.01
202512,A29417,investment,86738.45
202512,A29418,investment,422008.11
202512,A29419,chequing,7417.21
202512,A29420,card,-1976.55
202512,A29421,mortgage,328543.66
202512,A29422,investment,624375.9
202512,A29423,lending,0
202512,A29424,saving,6978.4
202512,A29425,investment,613921.44
202512,A29426,card,-2490.8
202512,A29427,chequing,1993.66
202512,A29428,investment,601478.32
202512,A29429,investment,338615.65
202512,A29430,investment,781187.22
202512,A29431,investment,713800.25
202512,A29432,card,-10.65
202512,A29433,investment,497128.74
202512,A29434,saving,27206.55
202512,A29435,investment,562459.96
202512,A29436,chequing,14304.09
202512,A29437,lending,18879.95
202512,A29438,chequing,3726.33
202512,A29439,card,-4390.11
202512,A29440,investment,865533.58
202512,A29441,investment,177391.18
202512,A29442,chequing,2010.24
202512,A29443,investment,992637.03
202512,A29444,lending,31382.51
202512,A29445,investment,564527.07
202512,A29446,chequing,12873.35
202512,A29447,saving,1011.07
202512,A29448,chequing,0
202512,A29449,saving,9939.51
202512,A29450,investment,187876.03
202512,A29451,chequing,14355.39
202512,A29452,investment,674566.61
202512,A29453,investment,794978.98
202512,A29454,investment,34785.5
202512,A29455,saving,18158.35
202512,A29456,mortgage,151425.17
202512,A29457,investment,898544.15
202512,A29458,saving,0
202512,A29459,investment,109950.86
202512,A29460,card,-2030.5
202512,A29461,card,0
202512,A29462,chequing,9587.76
202512,A29463,investment,509408.99
202512,A29464,mortgage,382879.83
202512,A29465,card,-3178.29
202512,A29466,card,-216.66
202512,A29467,chequing,387.21
202512,A29468,investment,0
202512,A29469,card,-380.14
202512,A29470,investment,619461.64
202512,A29471,card,-2755.46
202512,A29472,saving,10049.2
202512,A29473,investment,997783.86
202512,A29474,mortgage,406487.34
202512,A29475,investment,97488.01
202512,A29476,investment,878598.9
202512,A29477,investment,499139.49
202512,A29478,investment,482719.08
202512,A29479,saving,12137.1
202512,A29480,investment,0
202512,A29481,investment,627462.79
202512,A29482,investment,14476.32
202512,A29483,chequing,5279.03
202512,A29484,investment,293947.71
202512,A29485,mortgage,278705.37
202512,A29486,investment,35327.7
202512,A29487,investment,912635.77
202512,A29488,investment,820521.25
202512,A29489,chequing,4561
202512,A29490,chequing,3280.48
202512,A29491,investment,245078.94
202512,A29492,card,-3046.83
202512,A29493,chequing,5207.51
202512,A29494,investment,815501.85
202512,A29495,chequing,2558.7
202512,A29496,chequing,12366.42
202512,A29497,investment,97020.3
202512,A29498,saving,7143.51
202512,A29499,card,0
202512,A29500,investment,198328.45
202512,A29501,chequing,7012.77
202512,A29502,chequing,13413.55
202512,A29503,saving,39648.4
202512,A29504,lending,11633.45
202512,A29505,mortgage,0
202512,A29506,saving,13372.79
202512,A29507,lending,5542.8
202512,A29508,investment,485169.09
202512,A29509,investment,683380.69
202512,A29510,saving,16583.32
202512,A29511,lending,0
202512,A29512,investment,677670.39
202512,A29513,investment,134175.61
202512,A29514,investment,787938.52
202512,A29515,chequing,2238.17
202512,A29516,investment,399250.14
202512,A29517,investment,674683.55
202512,A29518,card,-2835.97
202512,A29519,card,-2847.16
202512,A29520,investment,339266.6
202512,A29521,chequing,5856.64
202512,A29522,investment,0
202512,A29523,chequing,8338.64
202512,A29524,chequing,18873.03
202512,A29525,chequing,19734.46
202512,A29526,investment,501969.28
202512,A29527,investment,53819.34
202512,A29528,chequing,15668.25
202512,A29529,saving,19156.42
202512,A29530,chequing,10845.11
202512,A29531,investment,15959.56
202512,A29532,investment,148660.38
202512,A29533,investment,730773.75
202512,A29534,saving,8560.69
202512,A29535,investment,886846.52
202512,A29536,lending,41515.36
202512,A29537,saving,9481.89
202512,A29538,lending,39882.97
202512,A29539,investment,805891.24
202512,A29540,mortgage,0
202512,A29541,investment,900536.25
202512,A29542,chequing,11336.13
202512,A29543,investment,690915.75
202512,A29544,chequing,8850.51
202512,A29545,saving,15851.81
202512,A29546,saving,11979.56
202512,A29547,mortgage,496756.02
202512,A29548,lending,14416.54
202512,A29549,investment,543110.69
202512,A29550,saving,12519.61
202512,A29551,lending,33518.31
202512,A29552,chequing,5457.85
202512,A29553,mortgage,288180.23
202512,A29554,lending,25395.39
202512,A29555,chequing,0
202512,A29556,mortgage,328176.79
202512,A29557,chequing,9342.32
202512,A29558,lending,44894.36
202512,A29559,lending,0
202512,A29560,investment,760212.06
202512,A29561,chequing,10249.57
202512,A29562,investment,54177.07
202512,A29563,investment,712852.15
202512,A29564,investment,223624.66
202512,A29565,mortgage,170997.82
202512,A29566,chequing,7973.61
202512,A29567,investment,839721.08
202512,A29568,card,-2912.44
202512,A29569,card,-1432.49
202512,A29570,saving,14530.85
202512,A29571,lending,39653.03
202512,A29572,investment,0
202512,A29573,investment,550509.3
202512,A29574,mortgage,283841.22
202512,A29575,mortgage,98714.94
202512,A29576,investment,53677.48
202512,A29577,saving,10690.29
202512,A29578,saving,19004.29
202512,A29579,investment,73261.85
202512,A29580,chequing,5999.98
202512,A29581,saving,5315.21
202512,A29582,chequing,11865.52
202512,A29583,card,-4339.42
202512,A29584,investment,262987
202512,A29585,saving,11678.31
202512,A29586,chequing,4052.99
202512,A29587,saving,16753.86
202512,A29588,chequing,6671.27
202512,A29589,mortgage,148490.91
202512,A29590,chequing,18504.46
202512,A29591,investment,17775.79
202512,A29592,lending,25462.06
202512,A29593,saving,0
202512,A29594,investment,928380.9
202512,A29595,mortgage,447247.11
202512,A29596,chequing,9687.7
202512,A29597,saving,3245.39
202512,A29598,investment,963466.28
202512,A29599,saving,21433.11
202512,A29600,investment,0
202512,A29601,investment,827631.83
202512,A29602,investment,21579.7
202512,A29603,investment,55793.34
202512,A29604,chequing,8123.25
202512,A29605,investment,591679.84
202512,A29606,lending,44042.91
202512,A29607,saving,23850.2
202512,A29608,investment,378172.22
202512,A29609,saving,15401.02
202512,A29610,investment,616785.03
202512,A29611,chequing,6494.21
202512,A29612,investment,0
202512,A29613,card,-3712.96
202512,A29614,investment,165798.65
202512,A29615,saving,5571.3
202512,A29616,saving,10370.06
202512,A29617,chequing,11010.42
202512,A29618,investment,225518.66
202512,A29619,chequing,10340.02
202512,A29620,investment,85112.16
202512,A29621,investment,271560.86
202512,A29622,investment,300235.37
202512,A29623,chequing,1958.37
202512,A29624,saving,11040.53
202512,A29625,saving,10163.19
202512,A29626,lending,27008.09
202512,A29627,investment,76761.65
202512,A29628,saving,13144.24
202512,A29629,saving,0
202512,A29630,investment,563718.25
202512,A29631,investment,122466.35
202512,A29632,lending,13685.93
202512,A29633,investment,98808.21
202512,A29634,saving,19578.47
202512,A29635,saving,15741.83
202512,A29636,chequing,0
202512,A29637,investment,906400.12
202512,A29638,chequing,7384.16
202512,A29639,chequing,14555.25
202512,A29640,mortgage,355985.68
202512,A29641,investment,67559.59
202512,A29642,investment,615713.46
202512,A29643,investment,930854.78
202512,A29644,chequing,9972.62
202512,A29645,card,0
202512,A29646,chequing,7990.68
202512,A29647,investment,0
202512,A29648,saving,3792.93
202512,A29649,card,-2518.92
202512,A29650,investment,130180.56
202512,A29651,mortgage,391137.57
202512,A29652,lending,1978.98
202512,A29653,investment,939584.61
202512,A29654,chequing,9561.33
202512,A29655,investment,783192.49
202512,A29656,chequing,6780.09
202512,A29657,mortgage,324312.34
202512,A29658,chequing,16893.93
202512,A29659,saving,17157.8
202512,A29660,investment,248840.38
202512,A29661,card,-2114.73
202512,A29662,investment,95065.28
202512,A29663,chequing,6358.24
202512,A29664,saving,31851.39
202512,A29665,saving,34680.96
202512,A29666,investment,427788.8
202512,A29667,investment,440091.22
202512,A29668,saving,14089.65
202512,A29669,investment,854007.97
202512,A29670,card,-1712.54
202512,A29671,saving,1677.15
202512,A29672,saving,26723.55
202512,A29673,card,-3392.86
202512,A29674,chequing,10503.61
202512,A29675,investment,902688.05
202512,A29676,investment,21520.17
202512,A29677,investment,77283.24
202512,A29678,investment,235800.7
202512,A29679,investment,200508.64
202512,A29680,investment,88471.15
202512,A29681,card,-2121.43
202512,A29682,saving,18649.38
202512,A29683,investment,518518.04
202512,A29684,card,0
202512,A29685,investment,78999.68
202512,A29686,chequing,0
202512,A29687,investment,0
202512,A29688,chequing,14825.43
202512,A29689,chequing,1457.2
202512,A29690,chequing,0
202512,A29691,investment,171769.44
202512,A29692,investment,934451.54
202512,A29693,chequing,6069.89
202512,A29694,card,-975.65
202512,A29695,investment,143983.85
202512,A29696,mortgage,186565.5
202512,A29697,chequing,10498.68
202512,A29698,investment,691661.43
202512,A29699,chequing,0
202512,A29700,lending,17640
202512,A29701,chequing,8912.56
202512,A29702,investment,963092.17
202512,A29703,card,-3080.31
202512,A29704,card,-629.63
202512,A29705,investment,665641.44
202512,A29706,investment,268556.26
202512,A29707,chequing,1030.52
202512,A29708,investment,933861.29
202512,A29709,mortgage,121121.29
202512,A29710,lending,37970.62
